Frequency (Hz)	Level (dB)
2002.929688	-42.268410
2003.906250	-41.078541
2004.882812	-40.064934
2005.859375	-40.606316
2006.835938	-41.778564
2007.812500	-39.882153
2008.789062	-41.228489
2009.765625	-42.159996
2010.742188	-41.201504
2011.718750	-41.411846
2012.695312	-40.718571
2013.671875	-42.492233
2014.648438	-44.559517
2015.625000	-43.569275
2016.601562	-44.117340
2017.578125	-46.713005
2018.554688	-45.652069
2019.531250	-45.081226
2020.507812	-47.263195
2021.484375	-49.205864
2022.460938	-48.855633
2023.437500	-48.870308
2024.414062	-48.314636
2025.390625	-50.979687
2026.367188	-51.457371
2027.343750	-51.206650
2028.320312	-52.557991
2029.296875	-51.968895
2030.273438	-52.209297
2031.250000	-52.297894
2032.226562	-52.991058
2033.203125	-52.819134
2034.179688	-52.752903
2035.156250	-52.744629
2036.132812	-51.994408
2037.109375	-53.254436
2038.085938	-54.555233
2039.062500	-55.312477
2040.039062	-55.865650
2041.015625	-54.543064
2041.992188	-54.411919
2042.968750	-54.369179
2043.945312	-54.893856
2044.921875	-55.983288
2045.898438	-57.208706
2046.875000	-56.653904
2047.851562	-54.448498
2048.828125	-56.180794
2049.804688	-56.785004
2050.781250	-58.572254
2051.757812	-58.063351
2052.734375	-57.145767
2053.710938	-57.435070
2054.687500	-57.313602
2055.664062	-56.566917
2056.640625	-57.758686
2057.617188	-56.669605
2058.593750	-56.922352
2059.570312	-57.440765
2060.546875	-57.718342
2061.523438	-57.702950
2062.500000	-58.358158
2063.476562	-58.511414
2064.453125	-60.125542
2065.429688	-60.664410
2066.406250	-59.236469
2067.382812	-58.776108
2068.359375	-60.206318
2069.335938	-59.691753
2070.312500	-58.655495
2071.289062	-59.205753
2072.265625	-60.986362
2073.242188	-60.108566
2074.218750	-58.844513
2075.195312	-59.862850
2076.171875	-60.691399
2077.148438	-60.778473
2078.125000	-62.103260
2079.101562	-59.708340
2080.078125	-59.759167
2081.054688	-60.178940
2082.031250	-59.671417
2083.007812	-60.074978
2083.984375	-60.956993
2084.960938	-60.800724
2085.937500	-61.198437
2086.914062	-60.868202
2087.890625	-60.946396
2088.867188	-60.893684
2089.843750	-60.481026
2090.820312	-62.274853
2091.796875	-62.055416
2092.773438	-62.747128
2093.750000	-62.638046
2094.726562	-61.633106
2095.703125	-61.012119
2096.679688	-60.353703
2097.656250	-61.174374
2098.632812	-60.614437
2099.609375	-60.908520
2100.585938	-61.881344
2101.562500	-61.878784
2102.539062	-60.933262
2103.515625	-61.947193
2104.492188	-61.382812
2105.468750	-61.206276
2106.445312	-60.674820
2107.421875	-60.075916
2108.398438	-59.971409
2109.375000	-61.310448
2110.351562	-62.161358
2111.328125	-60.234703
2112.304688	-61.474361
2113.281250	-62.206341
2114.257812	-62.431374
2115.234375	-62.062237
2116.210938	-60.360256
2117.187500	-60.719872
2118.164062	-61.437935
2119.140625	-61.917965
2120.117188	-61.978474
2121.093750	-61.514797
2122.070312	-61.027435
2123.046875	-61.537788
2124.023438	-62.225094
2125.000000	-62.610622
2125.976562	-61.264584
2126.953125	-61.323338
2127.929688	-62.738037
2128.906250	-61.714138
2129.882812	-61.059494
2130.859375	-62.499607
2131.835938	-62.349453
2132.812500	-61.493263
2133.789062	-62.603241
2134.765625	-64.835426
2135.742188	-63.260422
2136.718750	-61.227928
2137.695312	-62.014317
2138.671875	-61.830250
2139.648438	-61.223625
2140.625000	-61.279282
2141.601562	-62.042229
2142.578125	-61.335209
2143.554688	-61.320698
2144.531250	-62.145023
2145.507812	-62.253849
2146.484375	-61.441360
2147.460938	-60.639729
2148.437500	-60.047268
2149.414062	-59.923672
2150.390625	-61.848278
2151.367188	-61.070629
2152.343750	-61.823914
2153.320312	-61.676537
2154.296875	-59.602135
2155.273438	-60.909256
2156.250000	-61.048832
2157.226562	-60.429279
2158.203125	-59.834248
2159.179688	-59.461956
2160.156250	-59.976593
2161.132812	-61.167103
2162.109375	-61.442623
2163.085938	-61.354012
2164.062500	-60.431030
2165.039062	-59.202095
2166.015625	-60.560650
2166.992188	-59.686642
2167.968750	-59.296623
2168.945312	-57.905773
2169.921875	-59.389931
2170.898438	-59.581261
2171.875000	-59.855480
2172.851562	-59.854584
2173.828125	-59.728512
2174.804688	-59.241745
2175.781250	-59.113415
2176.757812	-59.452148
2177.734375	-58.871536
2178.710938	-58.837341
2179.687500	-57.973862
2180.664062	-57.839622
2181.640625	-57.242973
2182.617188	-57.233860
2183.593750	-57.368946
2184.570312	-58.336536
2185.546875	-57.983192
2186.523438	-56.899628
2187.500000	-56.456905
2188.476562	-56.446159
2189.453125	-55.744644
2190.429688	-55.888908
2191.406250	-56.176228
2192.382812	-55.421635
2193.359375	-55.034199
2194.335938	-54.654263
2195.312500	-55.576378
2196.289062	-54.471062
2197.265625	-54.226562
2198.242188	-55.288799
2199.218750	-56.232559
2200.195312	-54.618271
2201.171875	-53.159641
2202.148438	-52.689682
2203.125000	-51.725151
2204.101562	-51.497856
2205.078125	-51.540924
2206.054688	-52.278698
2207.031250	-53.096779
2208.007812	-52.508511
2208.984375	-50.692432
2209.960938	-49.538143
2210.937500	-50.251938
2211.914062	-49.684258
2212.890625	-49.585606
2213.867188	-49.242928
2214.843750	-48.668182
2215.820312	-47.741199
2216.796875	-46.844013
2217.773438	-45.647579
2218.750000	-47.098648
2219.726562	-46.345089
2220.703125	-44.281322
2221.679688	-43.876034
2222.656250	-42.948532
2223.632812	-42.450230
2224.609375	-44.161106
2225.585938	-43.103600
2226.562500	-42.578842
2227.539062	-43.400112
2228.515625	-41.354023
2229.492188	-41.440674
2230.468750	-43.593185
2231.445312	-44.576878
2232.421875	-45.788692
2233.398438	-45.255600
2234.375000	-46.159210
2235.351562	-46.906971
2236.328125	-46.989227
2237.304688	-48.455471
2238.281250	-49.314705
2239.257812	-49.155788
2240.234375	-49.587799
2241.210938	-50.135311
2242.187500	-50.470135
2243.164062	-50.305313
2244.140625	-51.627163
2245.117188	-52.318798
2246.093750	-51.500530
2247.070312	-50.588921
2248.046875	-52.166138
2249.023438	-54.243580
2250.000000	-52.593388
2250.976562	-53.014454
2251.953125	-52.618938
2252.929688	-53.097168
2253.906250	-53.885696
2254.882812	-53.941925
2255.859375	-56.228226
2256.835938	-58.239117
2257.812500	-58.111217
2258.789062	-57.358749
2259.765625	-58.571564
2260.742188	-58.259220
2261.718750	-56.623737
2262.695312	-58.259232
2263.671875	-59.342670
2264.648438	-57.353142
2265.625000	-57.491486
2266.601562	-57.275257
2267.578125	-57.331772
2268.554688	-56.992317
2269.531250	-57.987183
2270.507812	-58.564648
2271.484375	-58.598679
2272.460938	-59.256180
2273.437500	-60.116547
2274.414062	-59.648739
2275.390625	-59.998051
2276.367188	-60.424351
2277.343750	-61.086399
2278.320312	-60.757038
2279.296875	-59.909740
2280.273438	-59.618542
2281.250000	-60.173065
2282.226562	-60.157673
2283.203125	-59.969948
2284.179688	-60.597633
2285.156250	-60.219990
2286.132812	-59.359879
2287.109375	-61.473167
2288.085938	-60.428715
2289.062500	-59.805931
2290.039062	-61.106041
2291.015625	-61.467857
2291.992188	-61.475220
2292.968750	-62.471619
2293.945312	-62.376778
2294.921875	-60.361923
2295.898438	-61.377686
2296.875000	-62.016647
2297.851562	-62.195427
2298.828125	-61.920235
2299.804688	-62.386112
2300.781250	-62.026356
2301.757812	-61.088951
2302.734375	-61.026474
2303.710938	-61.076450
2304.687500	-61.584038
2305.664062	-62.317017
2306.640625	-62.171124
2307.617188	-62.989697
2308.593750	-62.871002
2309.570312	-62.354610
2310.546875	-62.237171
2311.523438	-60.413261
2312.500000	-61.684383
2313.476562	-61.482952
2314.453125	-59.913826
2315.429688	-61.617344
2316.406250	-61.345043
2317.382812	-60.494057
2318.359375	-62.211697
2319.335938	-62.528431
2320.312500	-62.333839
2321.289062	-61.818859
2322.265625	-61.286037
2323.242188	-62.374481
2324.218750	-64.506111
2325.195312	-62.697453
2326.171875	-61.753029
2327.148438	-62.029587
2328.125000	-62.612801
2329.101562	-62.521950
2330.078125	-63.625675
2331.054688	-63.556747
2332.031250	-63.495346
2333.007812	-64.379997
2333.984375	-62.642780
2334.960938	-63.121265
2335.937500	-62.884102
2336.914062	-61.394371
2337.890625	-62.256462
2338.867188	-62.575832
2339.843750	-62.889606
2340.820312	-63.301868
2341.796875	-63.713600
2342.773438	-62.342972
2343.750000	-62.665829
2344.726562	-63.026527
2345.703125	-62.061161
2346.679688	-63.350693
2347.656250	-64.224220
2348.632812	-63.630947
2349.609375	-64.284660
2350.585938	-63.252514
2351.562500	-61.996876
2352.539062	-62.916382
2353.515625	-62.657139
2354.492188	-63.140724
2355.468750	-62.751297
2356.445312	-62.492817
2357.421875	-62.308113
2358.398438	-61.675335
2359.375000	-64.826767
2360.351562	-63.832138
2361.328125	-61.504601
2362.304688	-61.332603
2363.281250	-63.884983
2364.257812	-63.698502
2365.234375	-63.720501
2366.210938	-63.536018
2367.187500	-63.426243
2368.164062	-62.188148
2369.140625	-63.103245
2370.117188	-62.169243
2371.093750	-62.095085
2372.070312	-61.590591
2373.046875	-62.331654
2374.023438	-62.067539
2375.000000	-62.885754
2375.976562	-62.244923
2376.953125	-62.180763
2377.929688	-62.206909
2378.906250	-61.261589
2379.882812	-61.051044
2380.859375	-61.595985
2381.835938	-60.823116
2382.812500	-62.038269
2383.789062	-61.552731
2384.765625	-60.728477
2385.742188	-63.027363
2386.718750	-63.061584
2387.695312	-61.817516
2388.671875	-62.155388
2389.648438	-61.523167
2390.625000	-60.530193
2391.601562	-60.722370
2392.578125	-61.651375
2393.554688	-61.046326
2394.531250	-58.863510
2395.507812	-61.069187
2396.484375	-61.792706
2397.460938	-62.623299
2398.437500	-60.260632
2399.414062	-59.095314
2400.390625	-58.066387
2401.367188	-59.584789
2402.343750	-59.372707
2403.320312	-58.967190
2404.296875	-59.000576
2405.273438	-59.046062
2406.250000	-57.864948
2407.226562	-58.037220
2408.203125	-59.338425
2409.179688	-59.084915
2410.156250	-59.092991
2411.132812	-57.006840
2412.109375	-57.610279
2413.085938	-59.708218
2414.062500	-56.505676
2415.039062	-55.867737
2416.015625	-56.593395
2416.992188	-57.791420
2417.968750	-57.981438
2418.945312	-56.428455
2419.921875	-55.356506
2420.898438	-54.753933
2421.875000	-55.669849
2422.851562	-54.568878
2423.828125	-54.113995
2424.804688	-53.838169
2425.781250	-54.199322
2426.757812	-53.965038
2427.734375	-53.650227
2428.710938	-55.665230
2429.687500	-53.332264
2430.664062	-52.850681
2431.640625	-53.530048
2432.617188	-52.721626
2433.593750	-51.705414
2434.570312	-49.986446
2435.546875	-49.120468
2436.523438	-49.798725
2437.500000	-48.247467
2438.476562	-48.864819
2439.453125	-48.899334
2440.429688	-50.763863
2441.406250	-49.157555
2442.382812	-46.123539
2443.359375	-46.469151
2444.335938	-47.735050
2445.312500	-46.233734
2446.289062	-45.353073
2447.265625	-45.568611
2448.242188	-44.959469
2449.218750	-44.809830
2450.195312	-46.519474
2451.171875	-46.659920
2452.148438	-46.172272
2453.125000	-46.496372
2454.101562	-47.115437
2455.078125	-49.720772
2456.054688	-49.469612
2457.031250	-48.770153
2458.007812	-50.126904
2458.984375	-50.675335
2459.960938	-51.743755
2460.937500	-51.545212
2461.914062	-52.650986
2462.890625	-53.322948
2463.867188	-54.287720
2464.843750	-55.531616
2465.820312	-55.808533
2466.796875	-53.852985
2467.773438	-54.591236
2468.750000	-56.233002
2469.726562	-55.552353
2470.703125	-54.625328
2471.679688	-55.431236
2472.656250	-55.746746
2473.632812	-55.704456
2474.609375	-56.038334
2475.585938	-57.029491
2476.562500	-58.418301
2477.539062	-57.313858
2478.515625	-58.173824
2479.492188	-58.861355
2480.468750	-58.661442
2481.445312	-57.801601
2482.421875	-57.284592
2483.398438	-59.263680
2484.375000	-59.019951
2485.351562	-60.508560
2486.328125	-61.093750
2487.304688	-59.835068
2488.281250	-59.159389
2489.257812	-59.219501
2490.234375	-58.725613
2491.210938	-60.394032
2492.187500	-61.221508
2493.164062	-61.302582
2494.140625	-61.236843
2495.117188	-60.833782
2496.093750	-61.159332
2497.070312	-63.082451
2498.046875	-63.661484
2499.023438	-64.095001
2500.000000	-62.780140
2500.976562	-62.061012
2501.953125	-62.212162
2502.929688	-62.004589
2503.906250	-62.309666
2504.882812	-62.607746
2505.859375	-61.800346
2506.835938	-62.710602
2507.812500	-62.679810
2508.789062	-62.647388
2509.765625	-62.575947
2510.742188	-62.406918
2511.718750	-63.816048
2512.695312	-64.361946
2513.671875	-64.563766
2514.648438	-62.964275
2515.625000	-63.632805
2516.601562	-64.666580
2517.578125	-64.555069
2518.554688	-64.582977
2519.531250	-64.100365
2520.507812	-63.600529
2521.484375	-63.620724
2522.460938	-63.615154
2523.437500	-62.880531
2524.414062	-63.709084
2525.390625	-64.529564
2526.367188	-63.222015
2527.343750	-63.402264
2528.320312	-65.124680
2529.296875	-63.306423
2530.273438	-64.917892
2531.250000	-64.973663
2532.226562	-64.892685
2533.203125	-64.705200
2534.179688	-65.671608
2535.156250	-64.578392
2536.132812	-65.226875
2537.109375	-65.206429
2538.085938	-65.526680
2539.062500	-66.063477
2540.039062	-66.081322
2541.015625	-64.687241
2541.992188	-65.607498
2542.968750	-65.598564
2543.945312	-64.605522
2544.921875	-64.589363
2545.898438	-63.633968
2546.875000	-64.619331
2547.851562	-66.318260
2548.828125	-67.082832
2549.804688	-65.609985
2550.781250	-64.347687
2551.757812	-63.394714
2552.734375	-63.746262
2553.710938	-64.694656
2554.687500	-64.087196
2555.664062	-64.131882
2556.640625	-65.213699
2557.617188	-63.330467
2558.593750	-64.505211
2559.570312	-65.297684
2560.546875	-65.982475
2561.523438	-64.365997
2562.500000	-64.520470
2563.476562	-64.327827
2564.453125	-64.158546
2565.429688	-63.570232
2566.406250	-63.669697
2567.382812	-64.257317
2568.359375	-65.273010
2569.335938	-65.349899
2570.312500	-65.051788
2571.289062	-63.036510
2572.265625	-62.918159
2573.242188	-65.325584
2574.218750	-62.991798
2575.195312	-63.224197
2576.171875	-63.532837
2577.148438	-63.261467
2578.125000	-63.498417
2579.101562	-64.096642
2580.078125	-64.327057
2581.054688	-62.210644
2582.031250	-62.675858
2583.007812	-63.593933
2583.984375	-64.949303
2584.960938	-63.076950
2585.937500	-63.050526
2586.914062	-63.316250
2587.890625	-62.225849
2588.867188	-61.566330
2589.843750	-61.587925
2590.820312	-63.846863
2591.796875	-61.589813
2592.773438	-62.007702
2593.750000	-63.058338
2594.726562	-62.427040
2595.703125	-61.778214
2596.679688	-62.059040
2597.656250	-60.521622
2598.632812	-60.506527
2599.609375	-60.417122
2600.585938	-61.569691
2601.562500	-61.123833
2602.539062	-61.113480
2603.515625	-62.468948
2604.492188	-60.281086
2605.468750	-59.949139
2606.445312	-60.556992
2607.421875	-59.736275
2608.398438	-60.507889
2609.375000	-60.485939
2610.351562	-61.163357
2611.328125	-60.581741
2612.304688	-59.993580
2613.281250	-60.064796
2614.257812	-60.936451
2615.234375	-59.676533
2616.210938	-58.141529
2617.187500	-59.122078
2618.164062	-59.506748
2619.140625	-58.402088
2620.117188	-58.969460
2621.093750	-60.240078
2622.070312	-60.262226
2623.046875	-58.336170
2624.023438	-56.697628
2625.000000	-56.441704
2625.976562	-56.744392
2626.953125	-60.195057
2627.929688	-58.988445
2628.906250	-58.228535
2629.882812	-58.058804
2630.859375	-56.604061
2631.835938	-56.159725
2632.812500	-56.082237
2633.789062	-56.890018
2634.765625	-58.092529
2635.742188	-55.402531
2636.718750	-56.890877
2637.695312	-56.095604
2638.671875	-57.000797
2639.648438	-55.992359
2640.625000	-54.832550
2641.601562	-55.346348
2642.578125	-55.530033
2643.554688	-53.895252
2644.531250	-54.398552
2645.507812	-55.426037
2646.484375	-53.434315
2647.460938	-52.950211
2648.437500	-51.324558
2649.414062	-52.427113
2650.390625	-50.715832
2651.367188	-51.104324
2652.343750	-50.062916
2653.320312	-49.808155
2654.296875	-49.720749
2655.273438	-49.163269
2656.250000	-48.541592
2657.226562	-48.171844
2658.203125	-47.523941
2659.179688	-48.045696
2660.156250	-48.420506
2661.132812	-48.087505
2662.109375	-46.919952
2663.085938	-44.590694
2664.062500	-44.604645
2665.039062	-43.775665
2666.015625	-44.057644
2666.992188	-42.884026
2667.968750	-42.942009
2668.945312	-44.951702
2669.921875	-44.806797
2670.898438	-44.536991
2671.875000	-45.215508
2672.851562	-45.607746
2673.828125	-45.065948
2674.804688	-46.505470
2675.781250	-47.062225
2676.757812	-46.668282
2677.734375	-47.825771
2678.710938	-48.540073
2679.687500	-48.463238
2680.664062	-48.516659
2681.640625	-50.090084
2682.617188	-50.138779
2683.593750	-50.660202
2684.570312	-51.093487
2685.546875	-51.858612
2686.523438	-52.725471
2687.500000	-51.392746
2688.476562	-51.983662
2689.453125	-52.711548
2690.429688	-52.870628
2691.406250	-52.230835
2692.382812	-52.436943
2693.359375	-53.294994
2694.335938	-54.203392
2695.312500	-53.433048
2696.289062	-53.383720
2697.265625	-54.815758
2698.242188	-54.925468
2699.218750	-54.886967
2700.195312	-56.220631
2701.171875	-54.841461
2702.148438	-55.049026
2703.125000	-55.953979
2704.101562	-57.539013
2705.078125	-57.211590
2706.054688	-57.471546
2707.031250	-58.107105
2708.007812	-57.244446
2708.984375	-57.542553
2709.960938	-58.448963
2710.937500	-59.330601
2711.914062	-59.413174
2712.890625	-58.281876
2713.867188	-59.104557
2714.843750	-60.541092
2715.820312	-59.572193
2716.796875	-60.557438
2717.773438	-60.051888
2718.750000	-59.626839
2719.726562	-58.850113
2720.703125	-58.947327
2721.679688	-58.742954
2722.656250	-59.268383
2723.632812	-60.165306
2724.609375	-60.080708
2725.585938	-59.950150
2726.562500	-59.800201
2727.539062	-58.998455
2728.515625	-59.706249
2729.492188	-62.286678
2730.468750	-63.618496
2731.445312	-61.800518
2732.421875	-60.732422
2733.398438	-60.643272
2734.375000	-60.327473
2735.351562	-60.565453
2736.328125	-61.718987
2737.304688	-61.122211
2738.281250	-61.316940
2739.257812	-60.679321
2740.234375	-60.726788
2741.210938	-61.193939
2742.187500	-62.291378
2743.164062	-63.268757
2744.140625	-63.159149
2745.117188	-62.724506
2746.093750	-62.756241
2747.070312	-60.866611
2748.046875	-60.243008
2749.023438	-62.278667
2750.000000	-63.083340
2750.976562	-60.877029
2751.953125	-61.688820
2752.929688	-63.378654
2753.906250	-61.456341
2754.882812	-62.423771
2755.859375	-62.081005
2756.835938	-62.142757
2757.812500	-63.723824
2758.789062	-62.998444
2759.765625	-62.369080
2760.742188	-62.959255
2761.718750	-62.186348
2762.695312	-61.722107
2763.671875	-61.527084
2764.648438	-63.270363
2765.625000	-63.892235
2766.601562	-63.257530
2767.578125	-61.716938
2768.554688	-62.088909
2769.531250	-63.291199
2770.507812	-64.955208
2771.484375	-64.018974
2772.460938	-63.347488
2773.437500	-62.999893
2774.414062	-62.507149
2775.390625	-62.366585
2776.367188	-62.716984
2777.343750	-63.573498
2778.320312	-62.191315
2779.296875	-63.333549
2780.273438	-62.574181
2781.250000	-62.913445
2782.226562	-62.977715
2783.203125	-62.546829
2784.179688	-64.105057
2785.156250	-63.935211
2786.132812	-62.962254
2787.109375	-63.119827
2788.085938	-62.931072
2789.062500	-63.525616
2790.039062	-61.597870
2791.015625	-61.934742
2791.992188	-61.459980
2792.968750	-62.572582
2793.945312	-62.050079
2794.921875	-63.818905
2795.898438	-63.409142
2796.875000	-63.208714
2797.851562	-61.978649
2798.828125	-63.640823
2799.804688	-62.852100
2800.781250	-61.664551
2801.757812	-63.516052
2802.734375	-62.860466
2803.710938	-62.866318
2804.687500	-62.021912
2805.664062	-62.616142
2806.640625	-62.544769
2807.617188	-63.320766
2808.593750	-63.291931
2809.570312	-63.475914
2810.546875	-62.207279
2811.523438	-62.472202
2812.500000	-62.927364
2813.476562	-63.105698
2814.453125	-63.648224
2815.429688	-63.561066
2816.406250	-61.897190
2817.382812	-61.731762
2818.359375	-61.501659
2819.335938	-61.654308
2820.312500	-62.675232
2821.289062	-61.800983
2822.265625	-62.737820
2823.242188	-61.522350
2824.218750	-60.089371
2825.195312	-61.876545
2826.171875	-62.113319
2827.148438	-61.771450
2828.125000	-61.458797
2829.101562	-63.043571
2830.078125	-62.521275
2831.054688	-62.059010
2832.031250	-61.135391
2833.007812	-60.749523
2833.984375	-59.775600
2834.960938	-60.468300
2835.937500	-60.476036
2836.914062	-58.841324
2837.890625	-59.878029
2838.867188	-61.629093
2839.843750	-59.385002
2840.820312	-59.237797
2841.796875	-59.922722
2842.773438	-60.188133
2843.750000	-60.106773
2844.726562	-59.064072
2845.703125	-58.755451
2846.679688	-58.521000
2847.656250	-58.404190
2848.632812	-58.290749
2849.609375	-57.484364
2850.585938	-57.938675
2851.562500	-59.600960
2852.539062	-59.364906
2853.515625	-57.984352
2854.492188	-58.126316
2855.468750	-57.253613
2856.445312	-56.602882
2857.421875	-57.207317
2858.398438	-57.342957
2859.375000	-56.663651
2860.351562	-54.072426
2861.328125	-55.778389
2862.304688	-56.712765
2863.281250	-54.633934
2864.257812	-54.427814
2865.234375	-54.307076
2866.210938	-55.291626
2867.187500	-54.321487
2868.164062	-52.188984
2869.140625	-52.564148
2870.117188	-52.754776
2871.093750	-53.540512
2872.070312	-53.433666
2873.046875	-53.745167
2874.023438	-52.849819
2875.000000	-51.663616
2875.976562	-51.645927
2876.953125	-51.223713
2877.929688	-50.131145
2878.906250	-49.236671
2879.882812	-49.160702
2880.859375	-49.604637
2881.835938	-50.427052
2882.812500	-48.888344
2883.789062	-46.933239
2884.765625	-46.129547
2885.742188	-46.066307
2886.718750	-45.883900
2887.695312	-45.604038
2888.671875	-46.109127
2889.648438	-47.262154
2890.625000	-46.981884
2891.601562	-46.647663
2892.578125	-45.870113
2893.554688	-46.392200
2894.531250	-48.408516
2895.507812	-47.374283
2896.484375	-48.531002
2897.460938	-47.963482
2898.437500	-49.117619
2899.414062	-50.863071
2900.390625	-49.936573
2901.367188	-50.354004
2902.343750	-52.913170
2903.320312	-51.550301
2904.296875	-53.678047
2905.273438	-53.794586
2906.250000	-52.468781
2907.226562	-53.736530
2908.203125	-53.471985
2909.179688	-54.004105
2910.156250	-54.279160
2911.132812	-54.362595
2912.109375	-53.342342
2913.085938	-55.274189
2914.062500	-58.006550
2915.039062	-56.931160
2916.015625	-55.024120
2916.992188	-54.899879
2917.968750	-56.711739
2918.945312	-58.061142
2919.921875	-57.430256
2920.898438	-58.851837
2921.875000	-58.095131
2922.851562	-58.289398
2923.828125	-59.006977
2924.804688	-58.370071
2925.781250	-56.965111
2926.757812	-56.100578
2927.734375	-56.928806
2928.710938	-59.791386
2929.687500	-60.060005
2930.664062	-59.798378
2931.640625	-59.593887
2932.617188	-60.342621
2933.593750	-60.282543
2934.570312	-60.466854
2935.546875	-60.688465
2936.523438	-61.136929
2937.500000	-60.376930
2938.476562	-61.903919
2939.453125	-60.403465
2940.429688	-60.256844
2941.406250	-60.252380
2942.382812	-60.841103
2943.359375	-61.413586
2944.335938	-61.071583
2945.312500	-60.858688
2946.289062	-60.253052
2947.265625	-62.460236
2948.242188	-64.079849
2949.218750	-63.813522
2950.195312	-63.624069
2951.171875	-63.472847
2952.148438	-63.259205
2953.125000	-63.559837
2954.101562	-61.958729
2955.078125	-63.196743
2956.054688	-63.687416
2957.031250	-64.387199
2958.007812	-63.233677
2958.984375	-64.759872
2959.960938	-64.271103
2960.937500	-62.450619
2961.914062	-62.349258
2962.890625	-63.214302
2963.867188	-62.768929
2964.843750	-64.629265
2965.820312	-64.146301
2966.796875	-64.019104
2967.773438	-64.636795
2968.750000	-64.134506
2969.726562	-64.089355
2970.703125	-64.996719
2971.679688	-63.346180
2972.656250	-62.326172
2973.632812	-62.066898
2974.609375	-63.297226
2975.585938	-63.988197
2976.562500	-64.419449
2977.539062	-64.610054
2978.515625	-64.471962
2979.492188	-62.930107
2980.468750	-63.001690
2981.445312	-62.920658
2982.421875	-63.810017
2983.398438	-64.923523
2984.375000	-63.917816
2985.351562	-65.065399
2986.328125	-65.439491
2987.304688	-64.282364
2988.281250	-63.990345
2989.257812	-63.915264
2990.234375	-63.543026
2991.210938	-64.171700
2992.187500	-64.664055
2993.164062	-65.362206
2994.140625	-63.803230
2995.117188	-64.919304
2996.093750	-67.308052
2997.070312	-64.829872
2998.046875	-63.590755
2999.023438	-63.651306
3000.000000	-64.681023
3000.976562	-65.061951
3001.953125	-65.131546
3002.929688	-63.880772
3003.906250	-63.841930
3004.882812	-63.164700
3005.859375	-64.263512
3006.835938	-63.505924
3007.812500	-64.336052
3008.789062	-63.824276
3009.765625	-64.495651
3010.742188	-65.068726
3011.718750	-65.389549
3012.695312	-64.789597
3013.671875	-64.281670
3014.648438	-65.777374
3015.625000	-64.432381
3016.601562	-63.232826
3017.578125	-64.441696
3018.554688	-65.207718
3019.531250	-64.670616
3020.507812	-64.091682
3021.484375	-63.540363
3022.460938	-65.113396
3023.437500	-65.180939
3024.414062	-64.767532
3025.390625	-64.768227
3026.367188	-63.847450
3027.343750	-63.959293
3028.320312	-64.141945
3029.296875	-64.072960
3030.273438	-64.722458
3031.250000	-64.065086
3032.226562	-63.309212
3033.203125	-63.533470
3034.179688	-64.710304
3035.156250	-63.371376
3036.132812	-62.191765
3037.109375	-60.612511
3038.085938	-61.708172
3039.062500	-62.173107
3040.039062	-62.406330
3041.015625	-62.378822
3041.992188	-62.178825
3042.968750	-62.804504
3043.945312	-62.398895
3044.921875	-62.429737
3045.898438	-63.827988
3046.875000	-63.181591
3047.851562	-63.735405
3048.828125	-63.734741
3049.804688	-62.849709
3050.781250	-63.509327
3051.757812	-62.910389
3052.734375	-60.717201
3053.710938	-61.008949
3054.687500	-60.750195
3055.664062	-61.675797
3056.640625	-61.896255
3057.617188	-61.903255
3058.593750	-61.236916
3059.570312	-61.808968
3060.546875	-60.507259
3061.523438	-59.569695
3062.500000	-59.676083
3063.476562	-60.108597
3064.453125	-60.601215
3065.429688	-60.605850
3066.406250	-60.545780
3067.382812	-59.913155
3068.359375	-59.089813
3069.335938	-58.949692
3070.312500	-59.163601
3071.289062	-60.575226
3072.265625	-60.706581
3073.242188	-57.605354
3074.218750	-58.127209
3075.195312	-59.421032
3076.171875	-58.535542
3077.148438	-59.539444
3078.125000	-58.344452
3079.101562	-56.277599
3080.078125	-56.589100
3081.054688	-57.816036
3082.031250	-57.617794
3083.007812	-57.454895
3083.984375	-56.420818
3084.960938	-57.911350
3085.937500	-55.760658
3086.914062	-55.344414
3087.890625	-57.113365
3088.867188	-56.435886
3089.843750	-56.755745
3090.820312	-54.806465
3091.796875	-53.671158
3092.773438	-54.057682
3093.750000	-53.334370
3094.726562	-53.652981
3095.703125	-54.167999
3096.679688	-52.779533
3097.656250	-52.133774
3098.632812	-52.127594
3099.609375	-50.834034
3100.585938	-50.840225
3101.562500	-49.928135
3102.539062	-48.532475
3103.515625	-49.155006
3104.492188	-48.471062
3105.468750	-48.709068
3106.445312	-48.320633
3107.421875	-47.554417
3108.398438	-47.961662
3109.375000	-48.015995
3110.351562	-48.779892
3111.328125	-48.647675
3112.304688	-47.160133
3113.281250	-47.319736
3114.257812	-49.659950
3115.234375	-49.803440
3116.210938	-50.423740
3117.187500	-50.770866
3118.164062	-50.496284
3119.140625	-49.605442
3120.117188	-50.829563
3121.093750	-52.360180
3122.070312	-54.102715
3123.046875	-53.539574
3124.023438	-53.678856
3125.000000	-53.049500
3125.976562	-53.345783
3126.953125	-53.956409
3127.929688	-53.437229
3128.906250	-52.993576
3129.882812	-53.569462
3130.859375	-52.794514
3131.835938	-55.525257
3132.812500	-56.493736
3133.789062	-56.646622
3134.765625	-56.837715
3135.742188	-56.712803
3136.718750	-55.887920
3137.695312	-56.626144
3138.671875	-56.454647
3139.648438	-57.567116
